Wed Aug 26 22:55:00 EDT 2015, 4630
Wed Aug 26 23:00:00 EDT 2015, 4062
Wed Aug 26 23:05:00 EDT 2015, 5773
Wed Aug 26 23:10:00 EDT 2015, 3809
Wed Aug 26 23:15:00 EDT 2015, 4279
Wed Aug 26 23:20:00 EDT 2015, 4564
Wed Aug 26 23:25:00 EDT 2015, 3942
Wed Aug 26 23:30:00 EDT 2015, 5737
Wed Aug 26 23:35:00 EDT 2015, 1806
Wed Aug 26 23:40:00 EDT 2015, 4406
Wed Aug 26 23:45:00 EDT 2015, 4706
Wed Aug 26 23:50:00 EDT 2015, 3350
Wed Aug 26 23:55:00 EDT 2015, 4306
Thu Aug 27 11:35:00 EDT 2015, 1796
Thu Aug 27 11:40:01 EDT 2015, 1802
Thu Aug 27 11:45:00 EDT 2015, 1808
Thu Aug 27 11:50:00 EDT 2015, 1802
Thu Aug 27 11:55:00 EDT 2015, 1866
Thu Aug 27 13:10:00 EDT 2015, 1799
Thu Aug 27 13:15:00 EDT 2015, 1790
Thu Aug 27 13:20:00 EDT 2015, 1795
Thu Aug 27 13:25:01 EDT 2015, 1800
Thu Aug 27 13:30:00 EDT 2015, 1807
Thu Aug 27 13:35:00 EDT 2015, 1804
Thu Aug 27 15:33:06 EDT 2015, 1532
Thu Aug 27 15:35:00 EDT 2015, 1798
Thu Aug 27 15:40:00 EDT 2015, 1807
Thu Aug 27 15:45:00 EDT 2015, 1796
Thu Aug 27 15:50:00 EDT 2015, 1790
Thu Aug 27 15:55:00 EDT 2015, 1801
Thu Aug 27 16:30:00 EDT 2015, 1796
Thu Aug 27 16:35:00 EDT 2015, 1800
Thu Aug 27 16:40:00 EDT 2015, 1801
Thu Aug 27 16:45:00 EDT 2015, 1801
Thu Aug 27 16:50:00 EDT 2015, 1806
Thu Aug 27 16:55:00 EDT 2015, 1797
Thu Aug 27 17:00:00 EDT 2015, 1803
Thu Aug 27 22:10:00 EDT 2015, 1798
Thu Aug 27 22:15:00 EDT 2015, 1794
Thu Aug 27 22:20:00 EDT 2015, 1800
Thu Aug 27 22:25:00 EDT 2015, 1800
Thu Aug 27 22:30:00 EDT 2015, 1799
Thu Aug 27 22:35:00 EDT 2015, 1789
Thu Aug 27 22:40:00 EDT 2015, 1801
Thu Aug 27 22:45:01 EDT 2015, 1801
Thu Aug 27 22:50:00 EDT 2015, 1805
Thu Aug 27 22:55:00 EDT 2015, 1802
Thu Aug 27 23:00:00 EDT 2015, 1798
Thu Aug 27 23:05:00 EDT 2015, 1800
Thu Aug 27 23:10:01 EDT 2015, 1806
Thu Aug 27 23:15:00 EDT 2015, 1801
Thu Aug 27 23:20:00 EDT 2015, 2988
Thu Aug 27 23:25:00 EDT 2015, 1858
Thu Aug 27 23:30:00 EDT 2015, 2612
Thu Aug 27 23:35:01 EDT 2015, 2883
Thu Aug 27 23:40:00 EDT 2015, 4041
Thu Aug 27 23:45:00 EDT 2015, 4024
Thu Aug 27 23:50:00 EDT 2015, 3711
Thu Aug 27 23:55:00 EDT 2015, 4039
Fri Aug 28 11:15:00 EDT 2015, 1799
Fri Aug 28 11:20:00 EDT 2015, 1798
Fri Aug 28 11:25:00 EDT 2015, 1798
Fri Aug 28 11:30:00 EDT 2015, 1800
Fri Aug 28 11:35:00 EDT 2015, 1797
Fri Aug 28 11:40:00 EDT 2015, 1799
Fri Aug 28 11:45:00 EDT 2015, 1790
Fri Aug 28 11:50:00 EDT 2015, 1796
Fri Aug 28 11:55:00 EDT 2015, 1800
Fri Aug 28 12:00:00 EDT 2015, 1792
Fri Aug 28 12:10:08 EDT 2015, 1958
Fri Aug 28 12:15:00 EDT 2015, 1801
Fri Aug 28 12:20:00 EDT 2015, 1798
Fri Aug 28 13:15:00 EDT 2015, 1798
Fri Aug 28 13:20:00 EDT 2015, 1796
Fri Aug 28 13:25:00 EDT 2015, 1798
Fri Aug 28 13:30:00 EDT 2015, 4395
Fri Aug 28 13:35:00 EDT 2015, 2699
Fri Aug 28 13:40:00 EDT 2015, 3837
Fri Aug 28 13:45:00 EDT 2015, 4634
Fri Aug 28 13:50:00 EDT 2015, 1801
Fri Aug 28 13:55:00 EDT 2015, 3885
Fri Aug 28 14:00:00 EDT 2015, 5479
Fri Aug 28 14:05:01 EDT 2015, 1798
Fri Aug 28 14:10:00 EDT 2015, 1803
Fri Aug 28 14:15:00 EDT 2015, 1804
Fri Aug 28 14:20:00 EDT 2015, 1797
Fri Aug 28 14:25:00 EDT 2015, 2542
Fri Aug 28 14:30:00 EDT 2015, 3389
Fri Aug 28 14:35:00 EDT 2015, 1853
Fri Aug 28 14:40:00 EDT 2015, 4064
Fri Aug 28 14:45:00 EDT 2015, 2550
Fri Aug 28 14:50:00 EDT 2015, 1934
Fri Aug 28 14:55:01 EDT 2015, 4460
Fri Aug 28 15:00:00 EDT 2015, 3578
Fri Aug 28 17:55:00 EDT 2015, 2005
Fri Aug 28 22:35:00 EDT 2015, 1802
Fri Aug 28 22:40:00 EDT 2015, 1799
Fri Aug 28 22:45:00 EDT 2015, 1798
Fri Aug 28 22:50:00 EDT 2015, 2747
Fri Aug 28 22:55:00 EDT 2015, 3967
Fri Aug 28 23:00:00 EDT 2015, 3404
Fri Aug 28 23:05:00 EDT 2015, 3470
Fri Aug 28 23:10:00 EDT 2015, 3892
Fri Aug 28 23:15:00 EDT 2015, 2616
Fri Aug 28 23:20:00 EDT 2015, 3656
Fri Aug 28 23:25:00 EDT 2015, 3766
Fri Aug 28 23:30:00 EDT 2015, 4918
Fri Aug 28 23:35:00 EDT 2015, 3794
Fri Aug 28 23:40:00 EDT 2015, 2599
Fri Aug 28 23:45:00 EDT 2015, 4191
Fri Aug 28 23:50:00 EDT 2015, 2438
Fri Aug 28 23:55:00 EDT 2015, 3650
Sat Aug 29 13:15:00 EDT 2015, 1798
Sat Aug 29 13:20:00 EDT 2015, 1794
Sat Aug 29 13:25:00 EDT 2015, 1794
Sat Aug 29 13:30:01 EDT 2015, 1798
Sat Aug 29 13:35:00 EDT 2015, 1801
Sat Aug 29 14:45:00 EDT 2015, 1800
Sat Aug 29 14:50:00 EDT 2015, 1801
Sat Aug 29 14:55:00 EDT 2015, 1798
Sat Aug 29 15:00:00 EDT 2015, 1809
Sat Aug 29 15:05:00 EDT 2015, 1799
Sat Aug 29 15:10:00 EDT 2015, 2302
Sat Aug 29 21:48:37 EDT 2015, 1796
Sat Aug 29 21:50:00 EDT 2015, 1801
Sat Aug 29 21:55:00 EDT 2015, 1804
Sat Aug 29 22:00:01 EDT 2015, 1796
Sat Aug 29 22:05:00 EDT 2015, 1804
Sat Aug 29 22:10:00 EDT 2015, 1799
Sat Aug 29 22:15:01 EDT 2015, 1798
Sat Aug 29 22:20:00 EDT 2015, 3976
Sat Aug 29 22:25:00 EDT 2015, 5296
Sat Aug 29 22:30:00 EDT 2015, 3086
Sat Aug 29 22:35:00 EDT 2015, 4279
Sat Aug 29 22:40:00 EDT 2015, 3570
Sat Aug 29 22:45:00 EDT 2015, 6208
Sat Aug 29 22:50:00 EDT 2015, 6188
Sat Aug 29 22:55:00 EDT 2015, 2630
Sat Aug 29 23:00:00 EDT 2015, 4412
Sat Aug 29 23:05:00 EDT 2015, 4352
Sat Aug 29 23:10:00 EDT 2015, 4718
Sat Aug 29 23:15:00 EDT 2015, 3181
Sat Aug 29 23:20:00 EDT 2015, 5312
Sat Aug 29 23:25:00 EDT 2015, 3114
Sat Aug 29 23:30:00 EDT 2015, 4412
Sat Aug 29 23:35:00 EDT 2015, 4718
Sat Aug 29 23:40:00 EDT 2015, 1810
Sat Aug 29 23:45:00 EDT 2015, 3794
Sat Aug 29 23:50:00 EDT 2015, 1804
Sat Aug 29 23:55:00 EDT 2015, 5185
Sun Aug 30 11:50:00 EDT 2015, 1796
Sun Aug 30 11:55:00 EDT 2015, 1808
Sun Aug 30 12:15:00 EDT 2015, 1806
Sun Aug 30 12:20:00 EDT 2015, 1804
Sun Aug 30 12:25:00 EDT 2015, 1802
Sun Aug 30 12:30:00 EDT 2015, 1792
Sun Aug 30 12:35:00 EDT 2015, 1804
Sun Aug 30 12:40:00 EDT 2015, 3145
Sun Aug 30 12:45:00 EDT 2015, 1800
Sun Aug 30 12:50:00 EDT 2015, 1804
Sun Aug 30 12:55:00 EDT 2015, 1798
Sun Aug 30 13:00:00 EDT 2015, 2210
Sun Aug 30 13:05:00 EDT 2015, 3060
Sun Aug 30 13:10:00 EDT 2015, 3203
Sun Aug 30 13:15:00 EDT 2015, 1802
Sun Aug 30 13:20:00 EDT 2015, 1800
Sun Aug 30 13:25:00 EDT 2015, 1798
Sun Aug 30 13:30:00 EDT 2015, 1806
Sun Aug 30 13:35:00 EDT 2015, 1801
Sun Aug 30 13:40:00 EDT 2015, 1800
Sun Aug 30 13:45:00 EDT 2015, 2974
Sun Aug 30 13:50:00 EDT 2015, 1797
Sun Aug 30 13:55:00 EDT 2015, 1935
Sun Aug 30 14:00:00 EDT 2015, 2055
Sun Aug 30 14:05:00 EDT 2015, 1901
Sun Aug 30 14:10:00 EDT 2015, 2199
Sun Aug 30 14:15:00 EDT 2015, 1917
Sun Aug 30 14:20:00 EDT 2015, 2134
Sun Aug 30 14:25:00 EDT 2015, 5702
Sun Aug 30 14:45:00 EDT 2015, 1799
Sun Aug 30 14:50:00 EDT 2015, 3089
Sun Aug 30 14:55:00 EDT 2015, 3872
Sun Aug 30 15:00:00 EDT 2015, 2470
Sun Aug 30 15:05:00 EDT 2015, 3315
Sun Aug 30 15:10:00 EDT 2015, 3205
Sun Aug 30 15:15:00 EDT 2015, 4050
Sun Aug 30 15:20:00 EDT 2015, 3791
Sun Aug 30 17:40:00 EDT 2015, 2000
Sun Aug 30 19:45:00 EDT 2015, 1798
Sun Aug 30 19:54:11 EDT 2015, 1801
Sun Aug 30 19:55:00 EDT 2015, 1801
Sun Aug 30 20:00:00 EDT 2015, 1804
Sun Aug 30 20:05:00 EDT 2015, 3071
Sun Aug 30 20:10:00 EDT 2015, 3227
Sun Aug 30 20:15:00 EDT 2015, 3903
Sun Aug 30 20:20:00 EDT 2015, 3298
Sun Aug 30 20:25:00 EDT 2015, 3704
Sun Aug 30 20:30:00 EDT 2015, 3642
Sun Aug 30 20:35:00 EDT 2015, 3774
Sun Aug 30 20:40:00 EDT 2015, 3542
Sun Aug 30 20:45:00 EDT 2015, 3628
Sun Aug 30 20:50:00 EDT 2015, 4137
Sun Aug 30 20:55:00 EDT 2015, 6200
Sun Aug 30 21:00:00 EDT 2015, 5518
Sun Aug 30 21:05:00 EDT 2015, 1798
Sun Aug 30 21:10:00 EDT 2015, 1796
Sun Aug 30 21:15:00 EDT 2015, 1802
Sun Aug 30 21:20:00 EDT 2015, 2024
Sun Aug 30 21:25:00 EDT 2015, 2693
Sun Aug 30 21:30:00 EDT 2015, 1800
Sun Aug 30 21:35:00 EDT 2015, 1802
Sun Aug 30 21:40:00 EDT 2015, 3568
Sun Aug 30 21:45:00 EDT 2015, 4096
Sun Aug 30 21:50:00 EDT 2015, 1801
Sun Aug 30 21:55:01 EDT 2015, 4269
Sun Aug 30 22:00:00 EDT 2015, 4641
Sun Aug 30 22:05:00 EDT 2015, 4391
Sun Aug 30 22:10:00 EDT 2015, 6064
Sun Aug 30 22:15:00 EDT 2015, 2954
Sun Aug 30 22:20:00 EDT 2015, 6192
Sun Aug 30 22:25:00 EDT 2015, 6200
Sun Aug 30 22:30:00 EDT 2015, 5538
Sun Aug 30 22:35:00 EDT 2015, 4553
Sun Aug 30 22:40:00 EDT 2015, 6192
Sun Aug 30 22:45:00 EDT 2015, 3324
Sun Aug 30 22:54:17 EDT 2015, 1976
Sun Aug 30 22:55:00 EDT 2015, 1794
Sun Aug 30 23:00:00 EDT 2015, 1814
Sun Aug 30 23:05:00 EDT 2015, 6208
Sun Aug 30 23:10:00 EDT 2015, 5032
Sun Aug 30 23:15:00 EDT 2015, 2010
Sun Aug 30 23:20:00 EDT 2015, 4288
Sun Aug 30 23:25:00 EDT 2015, 4680
Sun Aug 30 23:30:00 EDT 2015, 4798
Mon Aug 31 12:55:00 EDT 2015, 1801
Mon Aug 31 13:00:01 EDT 2015, 1797
Mon Aug 31 13:05:00 EDT 2015, 1798
Mon Aug 31 13:10:00 EDT 2015, 1795
Mon Aug 31 13:15:00 EDT 2015, 1801
Mon Aug 31 13:20:00 EDT 2015, 1801
Mon Aug 31 13:25:00 EDT 2015, 1796
Mon Aug 31 13:30:00 EDT 2015, 2640
Mon Aug 31 13:35:00 EDT 2015, 3412
Mon Aug 31 13:40:00 EDT 2015, 4484
Mon Aug 31 13:45:00 EDT 2015, 1801
Mon Aug 31 13:50:16 EDT 2015, 2504
Mon Aug 31 13:55:00 EDT 2015, 1803
Mon Aug 31 14:00:00 EDT 2015, 1792
Mon Aug 31 14:05:01 EDT 2015, 1800
Mon Aug 31 17:55:00 EDT 2015, 1800
Mon Aug 31 18:00:00 EDT 2015, 1803
Mon Aug 31 18:05:00 EDT 2015, 1804
Mon Aug 31 18:10:00 EDT 2015, 1794
Mon Aug 31 18:15:00 EDT 2015, 1794
Mon Aug 31 18:20:00 EDT 2015, 1974
Mon Aug 31 18:25:00 EDT 2015, 2684
Mon Aug 31 18:30:00 EDT 2015, 2279
Mon Aug 31 18:35:01 EDT 2015, 2580
Mon Aug 31 18:40:00 EDT 2015, 1800
Mon Aug 31 19:40:00 EDT 2015, 1796
Tue Sep  1 11:10:00 EDT 2015, 1804
Tue Sep  1 11:15:00 EDT 2015, 1796
Tue Sep  1 11:20:00 EDT 2015, 2030
Tue Sep  1 11:25:00 EDT 2015, 1797
Tue Sep  1 11:30:00 EDT 2015, 1793
Tue Sep  1 11:35:00 EDT 2015, 1798
Tue Sep  1 11:40:00 EDT 2015, 1794
Tue Sep  1 11:45:00 EDT 2015, 2447
Tue Sep  1 11:50:00 EDT 2015, 2361
Tue Sep  1 13:05:00 EDT 2015, 1802
Tue Sep  1 13:10:00 EDT 2015, 1796
Tue Sep  1 13:15:00 EDT 2015, 1802
Tue Sep  1 13:20:00 EDT 2015, 1799
Tue Sep  1 13:25:00 EDT 2015, 1802
Tue Sep  1 17:35:00 EDT 2015, 1797
Tue Sep  1 17:40:01 EDT 2015, 1803
Tue Sep  1 17:45:00 EDT 2015, 1794
Tue Sep  1 17:50:00 EDT 2015, 1804
Tue Sep  1 17:55:00 EDT 2015, 1803
Tue Sep  1 18:00:00 EDT 2015, 1800
Tue Sep  1 18:05:00 EDT 2015, 1794
Tue Sep  1 19:00:00 EDT 2015, 1800
Tue Sep  1 19:05:00 EDT 2015, 1800
Tue Sep  1 19:10:01 EDT 2015, 1804
Tue Sep  1 19:15:00 EDT 2015, 2170
Tue Sep  1 19:20:00 EDT 2015, 1802
Tue Sep  1 19:25:01 EDT 2015, 1794
Tue Sep  1 19:30:00 EDT 2015, 1805
Tue Sep  1 19:35:00 EDT 2015, 1804
Tue Sep  1 19:40:00 EDT 2015, 1796
Tue Sep  1 19:45:00 EDT 2015, 1795
Tue Sep  1 19:50:01 EDT 2015, 1800
Tue Sep  1 19:55:00 EDT 2015, 2622
Tue Sep  1 20:00:00 EDT 2015, 4178
Tue Sep  1 20:05:00 EDT 2015, 3901
Tue Sep  1 20:10:01 EDT 2015, 2554
Tue Sep  1 20:15:00 EDT 2015, 1794
Tue Sep  1 20:20:00 EDT 2015, 1804
Tue Sep  1 20:25:00 EDT 2015, 1788
Tue Sep  1 20:30:00 EDT 2015, 3303
Tue Sep  1 20:35:00 EDT 2015, 5463
Tue Sep  1 20:40:01 EDT 2015, 3656
Tue Sep  1 20:45:00 EDT 2015, 4494
Tue Sep  1 20:50:00 EDT 2015, 6184
Tue Sep  1 20:55:00 EDT 2015, 6208
Tue Sep  1 21:00:01 EDT 2015, 4921
Tue Sep  1 21:05:00 EDT 2015, 4524
Tue Sep  1 21:10:00 EDT 2015, 6204
Tue Sep  1 21:15:00 EDT 2015, 6188
Tue Sep  1 21:20:00 EDT 2015, 2807
Tue Sep  1 21:25:00 EDT 2015, 4062
Tue Sep  1 21:30:00 EDT 2015, 4906
Tue Sep  1 21:35:00 EDT 2015, 4688
Tue Sep  1 21:40:00 EDT 2015, 6044
Tue Sep  1 21:45:00 EDT 2015, 3010
Tue Sep  1 21:50:00 EDT 2015, 4172
Tue Sep  1 21:55:00 EDT 2015, 5098
Tue Sep  1 22:00:00 EDT 2015, 1806
Tue Sep  1 22:05:00 EDT 2015, 4462
Tue Sep  1 22:10:00 EDT 2015, 3053
Tue Sep  1 22:15:00 EDT 2015, 3278
Tue Sep  1 22:20:00 EDT 2015, 4141
Tue Sep  1 22:25:00 EDT 2015, 2918
Tue Sep  1 22:30:00 EDT 2015, 3597
Tue Sep  1 22:35:00 EDT 2015, 1799
Tue Sep  1 22:40:00 EDT 2015, 4053
Tue Sep  1 22:45:00 EDT 2015, 4399
Tue Sep  1 22:50:00 EDT 2015, 2785
Tue Sep  1 22:55:00 EDT 2015, 5971
Tue Sep  1 23:00:00 EDT 2015, 3984
Tue Sep  1 23:05:00 EDT 2015, 3200
Tue Sep  1 23:10:00 EDT 2015, 5300
Tue Sep  1 23:15:00 EDT 2015, 2585
Tue Sep  1 23:20:00 EDT 2015, 3830
Tue Sep  1 23:25:00 EDT 2015, 4544
Tue Sep  1 23:30:00 EDT 2015, 4650
Tue Sep  1 23:35:00 EDT 2015, 3548
Tue Sep  1 23:40:00 EDT 2015, 3328
Tue Sep  1 23:45:01 EDT 2015, 6184
Tue Sep  1 23:50:00 EDT 2015, 5282
Tue Sep  1 23:55:00 EDT 2015, 3460
Wed Sep  2 12:45:00 EDT 2015, 1793
Wed Sep  2 12:50:00 EDT 2015, 1796
Wed Sep  2 12:55:00 EDT 2015, 1802
Wed Sep  2 13:00:00 EDT 2015, 1802
Wed Sep  2 13:05:00 EDT 2015, 1802
Wed Sep  2 13:10:00 EDT 2015, 1800
Wed Sep  2 13:15:00 EDT 2015, 1804
Wed Sep  2 13:20:00 EDT 2015, 1798
Wed Sep  2 13:25:00 EDT 2015, 1797
Wed Sep  2 13:30:00 EDT 2015, 1797
Wed Sep  2 13:35:00 EDT 2015, 1801
Wed Sep  2 13:40:01 EDT 2015, 1794
Wed Sep  2 13:46:23 EDT 2015, 1581
Wed Sep  2 13:50:00 EDT 2015, 1798
Wed Sep  2 13:55:00 EDT 2015, 1802
Wed Sep  2 14:00:00 EDT 2015, 1802
Wed Sep  2 14:05:00 EDT 2015, 1803
Wed Sep  2 14:11:48 EDT 2015, 1793
Wed Sep  2 14:15:00 EDT 2015, 1798
Wed Sep  2 17:10:00 EDT 2015, 1799
Wed Sep  2 19:35:00 EDT 2015, 1804
Wed Sep  2 19:40:00 EDT 2015, 1797
Wed Sep  2 19:45:00 EDT 2015, 1807
Wed Sep  2 19:50:01 EDT 2015, 1802
Wed Sep  2 19:55:00 EDT 2015, 1792
Wed Sep  2 20:00:00 EDT 2015, 1803
Wed Sep  2 20:05:00 EDT 2015, 1800
Wed Sep  2 20:10:00 EDT 2015, 1792
Wed Sep  2 20:15:00 EDT 2015, 1802
Wed Sep  2 20:20:00 EDT 2015, 1800
Wed Sep  2 20:25:00 EDT 2015, 1805
Wed Sep  2 20:30:01 EDT 2015, 1799
Wed Sep  2 20:35:00 EDT 2015, 2044
Wed Sep  2 20:40:00 EDT 2015, 5394
Wed Sep  2 20:45:00 EDT 2015, 4076
Wed Sep  2 20:50:00 EDT 2015, 4756
Wed Sep  2 20:55:01 EDT 2015, 4462
Wed Sep  2 21:00:00 EDT 2015, 3670
Wed Sep  2 21:05:00 EDT 2015, 1993
Wed Sep  2 21:10:01 EDT 2015, 4795
Wed Sep  2 21:15:00 EDT 2015, 1804
Wed Sep  2 21:20:00 EDT 2015, 1873
Wed Sep  2 21:25:00 EDT 2015, 2488
Wed Sep  2 21:50:00 EDT 2015, 2823
Wed Sep  2 21:55:00 EDT 2015, 4030
Wed Sep  2 22:00:00 EDT 2015, 3998
Wed Sep  2 22:05:00 EDT 2015, 3926
Wed Sep  2 22:10:00 EDT 2015, 4778
Wed Sep  2 22:15:00 EDT 2015, 3121
Wed Sep  2 22:20:00 EDT 2015, 3949
Wed Sep  2 22:25:00 EDT 2015, 3900
Wed Sep  2 22:30:00 EDT 2015, 3498
Wed Sep  2 22:35:00 EDT 2015, 3833
Wed Sep  2 22:40:00 EDT 2015, 4053
Wed Sep  2 22:45:00 EDT 2015, 3174
Wed Sep  2 22:50:00 EDT 2015, 3201
Wed Sep  2 22:55:00 EDT 2015, 2562
Wed Sep  2 23:00:00 EDT 2015, 2122
Wed Sep  2 23:05:00 EDT 2015, 2661
Wed Sep  2 23:10:00 EDT 2015, 2615
Wed Sep  2 23:15:00 EDT 2015, 1794
Wed Sep  2 23:20:00 EDT 2015, 2794
Wed Sep  2 23:25:00 EDT 2015, 3734
Wed Sep  2 23:30:00 EDT 2015, 3361
Thu Sep  3 11:15:00 EDT 2015, 1792
Thu Sep  3 11:20:00 EDT 2015, 1798
Thu Sep  3 11:25:00 EDT 2015, 1799
Thu Sep  3 12:53:02 EDT 2015, 1743
Thu Sep  3 12:55:00 EDT 2015, 1798
Thu Sep  3 13:00:00 EDT 2015, 1800
Thu Sep  3 13:05:00 EDT 2015, 1805
Thu Sep  3 13:10:00 EDT 2015, 1796
Thu Sep  3 13:15:00 EDT 2015, 1849
Thu Sep  3 13:20:00 EDT 2015, 1797
Thu Sep  3 13:25:00 EDT 2015, 1807
Thu Sep  3 13:30:00 EDT 2015, 1794
Thu Sep  3 13:35:00 EDT 2015, 2394
Thu Sep  3 13:40:00 EDT 2015, 3467
Thu Sep  3 15:35:00 EDT 2015, 1795
Thu Sep  3 15:40:00 EDT 2015, 1796
Thu Sep  3 15:45:00 EDT 2015, 1800
Thu Sep  3 15:50:00 EDT 2015, 1797
Thu Sep  3 15:55:00 EDT 2015, 1799
Thu Sep  3 16:00:00 EDT 2015, 1802
Thu Sep  3 16:05:00 EDT 2015, 1807
Thu Sep  3 16:10:00 EDT 2015, 1798
Thu Sep  3 16:15:00 EDT 2015, 1798
Thu Sep  3 16:20:00 EDT 2015, 1801
Thu Sep  3 16:25:00 EDT 2015, 1798
Thu Sep  3 21:00:00 EDT 2015, 1799
Thu Sep  3 21:05:00 EDT 2015, 1806
Thu Sep  3 21:10:00 EDT 2015, 1805
Thu Sep  3 21:15:01 EDT 2015, 1794
Thu Sep  3 21:20:00 EDT 2015, 1795
Thu Sep  3 21:25:00 EDT 2015, 1801
Thu Sep  3 21:30:00 EDT 2015, 1804
Thu Sep  3 21:35:00 EDT 2015, 1794
Thu Sep  3 21:40:00 EDT 2015, 1804
Thu Sep  3 21:45:00 EDT 2015, 1804
Thu Sep  3 21:50:00 EDT 2015, 1800
Thu Sep  3 21:55:00 EDT 2015, 2326
Thu Sep  3 22:00:00 EDT 2015, 3722
Thu Sep  3 22:05:00 EDT 2015, 2625
Thu Sep  3 22:10:01 EDT 2015, 2824
Thu Sep  3 22:15:00 EDT 2015, 4178
Thu Sep  3 22:20:00 EDT 2015, 2268
Thu Sep  3 22:25:00 EDT 2015, 3497
Thu Sep  3 22:30:00 EDT 2015, 4898
Thu Sep  3 22:35:01 EDT 2015, 5240
Thu Sep  3 22:40:00 EDT 2015, 3498
Thu Sep  3 22:45:00 EDT 2015, 4790
Thu Sep  3 22:50:00 EDT 2015, 4646
Thu Sep  3 22:55:00 EDT 2015, 2949
Thu Sep  3 23:00:00 EDT 2015, 3364
Thu Sep  3 23:05:00 EDT 2015, 2383
Thu Sep  3 23:10:01 EDT 2015, 2891
Thu Sep  3 23:15:00 EDT 2015, 5388
Thu Sep  3 23:20:00 EDT 2015, 3225
Thu Sep  3 23:25:00 EDT 2015, 2390
Thu Sep  3 23:30:00 EDT 2015, 5654
Thu Sep  3 23:35:00 EDT 2015, 3456
Thu Sep  3 23:40:00 EDT 2015, 4288
Thu Sep  3 23:45:00 EDT 2015, 5062
Thu Sep  3 23:50:00 EDT 2015, 2185
Thu Sep  3 23:55:01 EDT 2015, 4966
Fri Sep  4 11:20:00 EDT 2015, 1797
Fri Sep  4 11:25:00 EDT 2015, 1796
Fri Sep  4 11:30:00 EDT 2015, 1797
Fri Sep  4 11:35:01 EDT 2015, 1796
Fri Sep  4 11:40:00 EDT 2015, 1805
Fri Sep  4 11:45:00 EDT 2015, 1801
Fri Sep  4 11:50:00 EDT 2015, 1793
Fri Sep  4 14:15:00 EDT 2015, 1800
Fri Sep  4 14:20:01 EDT 2015, 1804
Fri Sep  4 14:25:00 EDT 2015, 1800
Fri Sep  4 14:30:00 EDT 2015, 1798
Fri Sep  4 14:35:00 EDT 2015, 1804
Fri Sep  4 14:40:00 EDT 2015, 1796
Fri Sep  4 14:45:00 EDT 2015, 1800
Fri Sep  4 14:50:00 EDT 2015, 1798
Fri Sep  4 14:55:00 EDT 2015, 1825
Fri Sep  4 15:00:00 EDT 2015, 6172
Fri Sep  4 15:05:00 EDT 2015, 2556
Fri Sep  4 15:10:00 EDT 2015, 1796
Fri Sep  4 15:15:00 EDT 2015, 1792
Fri Sep  4 15:20:00 EDT 2015, 1802
Fri Sep  4 15:25:01 EDT 2015, 3376
Fri Sep  4 15:30:00 EDT 2015, 2343
Fri Sep  4 15:38:14 EDT 2015, 1795
Fri Sep  4 15:40:00 EDT 2015, 1880
Fri Sep  4 15:45:00 EDT 2015, 4800
Fri Sep  4 15:50:00 EDT 2015, 2519
Fri Sep  4 15:55:55 EDT 2015, 1802
Fri Sep  4 16:00:00 EDT 2015, 1795
Fri Sep  4 16:05:00 EDT 2015, 1794
Fri Sep  4 16:10:00 EDT 2015, 1798
Fri Sep  4 16:15:00 EDT 2015, 1803
Fri Sep  4 16:20:00 EDT 2015, 1798
Fri Sep  4 16:25:01 EDT 2015, 1794
Fri Sep  4 16:30:00 EDT 2015, 1796
Fri Sep  4 16:35:00 EDT 2015, 1799
Fri Sep  4 16:40:01 EDT 2015, 1792
Fri Sep  4 16:45:00 EDT 2015, 1804
Fri Sep  4 16:50:00 EDT 2015, 1797
Fri Sep  4 22:05:00 EDT 2015, 1803
Fri Sep  4 22:10:01 EDT 2015, 1802
Fri Sep  4 22:15:00 EDT 2015, 1806
Fri Sep  4 22:20:00 EDT 2015, 1803
Fri Sep  4 22:25:00 EDT 2015, 1801
Fri Sep  4 22:30:00 EDT 2015, 3088
Fri Sep  4 22:35:00 EDT 2015, 3350
Fri Sep  4 22:40:00 EDT 2015, 3396
Fri Sep  4 22:45:00 EDT 2015, 3519
Fri Sep  4 22:50:00 EDT 2015, 3316
Fri Sep  4 22:55:00 EDT 2015, 3482
Fri Sep  4 23:00:00 EDT 2015, 3136
Fri Sep  4 23:05:00 EDT 2015, 3836
Fri Sep  4 23:10:00 EDT 2015, 3368
Fri Sep  4 23:15:00 EDT 2015, 3707
Fri Sep  4 23:20:00 EDT 2015, 5314
Fri Sep  4 23:25:00 EDT 2015, 6119
Fri Sep  4 23:30:00 EDT 2015, 6204
Fri Sep  4 23:35:00 EDT 2015, 6188
Fri Sep  4 23:40:00 EDT 2015, 6119
Fri Sep  4 23:45:00 EDT 2015, 1803
Fri Sep  4 23:50:00 EDT 2015, 6208
Fri Sep  4 23:55:00 EDT 2015, 5952
Sat Sep  5 11:40:00 EDT 2015, 1800
Sat Sep  5 11:45:00 EDT 2015, 1804
Sat Sep  5 15:40:00 EDT 2015, 1799
Sat Sep  5 15:45:00 EDT 2015, 1804
Sat Sep  5 15:50:00 EDT 2015, 1799
Sat Sep  5 15:55:00 EDT 2015, 1801
Sat Sep  5 16:00:00 EDT 2015, 1804
Sat Sep  5 16:05:00 EDT 2015, 1801
Sat Sep  5 16:10:00 EDT 2015, 1803
Sat Sep  5 21:35:00 EDT 2015, 1796
